Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
1999-01-22,0.4015166073486952,0.4481209947496253,0.35610713691419316,0.37642160058021545,271468800,0.0,0.0,NVDA
1999-01-25,0.4062962424075067,0.4206361210488326,0.37642159552562027,0.4158564805984497,51048000,0.0,0.0,NVDA
1999-01-26,0.42063612902902414,0.429001450428289,0.37761649228889005,0.38359197974205017,34320000,0.0,0.0,NVDA
1999-01-27,0.38478692198244513,0.3943471609825431,0.3632766372303644,0.3823971152305603,24436800,0.0,0.0,NVDA
1999-01-28,0.38239716793528006,0.3847869750165452,0.37881148634741507,0.38120225071907043,22752000,0.0,0.0,NVDA
1999-01-29,0.38120215999062274,0.3823970769224348,0.3632766008377075,0.3632766008377075,24403200,0.0,0.0,NVDA
1999-02-01,0.36327663475596417,0.3728368736909441,0.36327663475596417,0.370447039604187,15470400,0.0,0.0,NVDA
1999-02-02,0.36327666771408373,0.3728369075164123,0.33101218149322853,0.3417673110961914,26409600,0.0,0.0,NVDA
1999-02-03,0.3369875639193094,0.3537172740227761,0.33459680042800694,0.34893667697906494,7512000,0.0,0.0,NVDA
1999-02-04,0.35371734187251935,0.37761650251523976,0.3489367439117982,0.3680572211742401,18192000,0.0,0.0,NVDA
1999-02-05,0.3740316606409334,0.38239697962296104,0.3644714250311358,0.3788112998008728,13684800,0.0,0.0,NVDA
1999-02-08,0.381202199713355,0.38239711676968197,0.3656674027442932,0.3656674027442932,15408000,0.0,0.0,NVDA
1999-02-09,0.37283679946778037,0.37522663307877696,0.3465468792735631,0.35132744908332825,8697600,0.0,0.0,NVDA
1999-02-10,0.35132749575044964,0.36088680411306223,0.34176725744879694,0.34774184226989746,14822400,0.0,0.0,NVDA
1999-02-11,0.3489368470248247,0.3919564976425635,0.3489368470248247,0.37761661410331726,13224000,0.0,0.0,NVDA
1999-02-12,0.38239711147203603,0.40151663199405074,0.38239711147203603,0.399126797914505,10972800,0.0,0.0,NVDA
1999-02-16,0.40629625696610105,0.4230269000467217,0.36088681286537394,0.4015166163444519,21100800,0.0,0.0,NVDA
1999-02-17,0.39195641310631957,0.3967370114486695,0.372836891607813,0.3800072968006134,6772800,0.0,0.0,NVDA
1999-02-18,0.39195641597319447,0.396737014350511,0.37522672855392425,0.38598185777664185,7070400,0.0,0.0,NVDA
1999-02-19,0.38239711147203603,0.4062962728019922,0.3776165133738457,0.399126797914505,7536000,0.0,0.0,NVDA
1999-02-22,0.40629625696610105,0.41107685487796175,0.38000726258124473,0.4015166163444519,20524800,0.0,0.0,NVDA
1999-02-23,0.411076865764216,0.429001469022509,0.38717674744261743,0.4206361472606659,13809600,0.0,0.0,NVDA
1999-02-24,0.4827762273019473,0.5018957745882915,0.4433413404893885,0.4540964961051941,61276800,0.0,0.0,NVDA
1999-02-25,0.47321593599355205,0.4875558128418415,0.4325861390506279,0.4397565424442291,14913600,0.0,0.0,NVDA
1999-02-26,0.44453613432299455,0.4588760096237363,0.415856383721511,0.4194411337375641,17260800,0.0,0.0,NVDA
1999-03-01,0.4301963628859394,0.43975660115791093,0.4015166053602101,0.42183104157447815,9216000,0.0,0.0,NVDA
1999-03-02,0.4206361354622249,0.4230268993839408,0.41107685423390367,0.418246328830719,5524800,0.0,0.0,NVDA
1999-03-03,0.4206360710553422,0.4206360710553422,0.3871766772990276,0.3895665109157562,6139200,0.0,0.0,NVDA
1999-03-04,0.40868709716574714,0.4110769315981663,0.3776165691312055,0.38120225071907043,5736000,0.0,0.0,NVDA
1999-03-05,0.3847869100087883,0.4039064574749211,0.3847869100087883,0.40271154046058655,7876800,0.0,0.0,NVDA
1999-03-08,0.39195635346487684,0.420636109993774,0.384786879302155,0.4086869955062866,7588800,0.0,0.0,NVDA
1999-03-09,0.4074911628116135,0.4278065289649188,0.4074911628116135,0.42183104157447815,14318400,0.0,0.0,NVDA
1999-03-10,0.42780648719903097,0.42780648719903097,0.4086869698118733,0.4146615266799927,23534400,0.0,0.0,NVDA
1999-03-11,0.407491208433187,0.4146616135869164,0.3967370092868805,0.3967370092868805,5428800,0.0,0.0,NVDA
1999-03-12,0.39912672061930005,0.39912672061930005,0.3823970374167151,0.3895665109157562,9076800,0.0,0.0,NVDA
1999-03-15,0.3991267493862445,0.4110768209189595,0.39673694294841594,0.4062962234020233,10881600,0.0,0.0,NVDA
1999-03-16,0.4086869779155807,0.4134666180346209,0.3895665302103441,0.39315125346183777,7915200,0.0,0.0,NVDA
1999-03-17,0.39673697235146904,0.4039064468985935,0.38598181691615324,0.39554205536842346,5136000,0.0,0.0,NVDA
1999-03-18,0.3967370572700136,0.4062963404781722,0.3871768167714467,0.4003217816352844,4632000,0.0,0.0,NVDA
1999-03-19,0.3991267823580529,0.4134666615132119,0.3991267823580529,0.4015166163444519,10531200,0.0,0.0,NVDA
1999-03-22,0.40988187448235286,0.41107679129071717,0.3895665109157562,0.3895665109157562,3667200,0.0,0.0,NVDA
1999-03-23,0.3919563985179971,0.3919563985179971,0.3584969978183699,0.3656674027442932,16396800,0.0,0.0,NVDA
1999-03-24,0.3632766008377075,0.36566736464034644,0.34893672241924323,0.3632766008377075,6086400,0.0,0.0,NVDA
1999-03-25,0.3620817335592559,0.38239710047596087,0.36088681655384364,0.3680572211742401,4032000,0.0,0.0,NVDA
1999-03-26,0.3728369346688006,0.4015166988740929,0.3728369346688006,0.4003217816352844,8827200,0.0,0.0,NVDA
1999-03-29,0.41227170825004583,0.4218310160035045,0.4051013316849041,0.4122717082500458,6595200,0.0,0.0,NVDA
1999-03-30,0.4134667879211064,0.41705153999665984,0.37522680673743886,0.37761661410331726,6950400,0.0,0.0,NVDA
1999-03-31,0.3895666424042942,0.40868709561616035,0.3716420089921858,0.40390652418136597,15360000,0.0,0.0,NVDA
1999-04-01,0.40390643109893426,0.4062962376203943,0.38478688488135027,0.3919563591480255,3043200,0.0,0.0,NVDA
